7.630372741,5.219980834,Ado Ekiti,Nigeria,446749
7.160427265,3.350017455,Abeokuta,Nigeria,441231
12.99040733,7.599990599,Katsina,Nigeria,432149
7.250395934,5.199982054,Akure,Nigeria,420594
7.770364196,4.560021117,Oshogbo,Nigeria,408245
6.210433572,7.06999711,Awka,Nigeria,400829
4.960406513,8.330023558,Calabar,Nigeria,354657
5.532003041,7.486002487,Umuahia,Nigeria,264662
10.29044293,11.16995357,Gombe,Nigeria,260312
7.0904057,4.840004027,Ondo,Nigeria,256444
11.74899608,11.96600457,Damaturu,Nigeria,255895
9.619992898,6.550028848,Minna,Nigeria,249038
7.729979064,8.530011351,Makurdi,Nigeria,245368
10.3103642,9.84000891,Bauchi,Nigeria,244351
5.890427265,5.680004434,Sapele,Nigeria,235424
5.492997053,7.026003588,Owerri,Nigeria,215038
10.2703408,13.2700321,Mubi,Nigeria,214710
7.629959329,4.179992634,Iwo,Nigeria,208689
6.820448017,3.920008503,Ijebu Ode,Nigeria,204501
7.200398986,5.589984089,Owo,Nigeria,200912
12.1704057,6.659996296,Gusau,Nigeria,185925
9.080413431,6.01001013,Bida,Nigeria,172753
11.5203937,7.320007689,Funtua,Nigeria,158643
6.867034321,7.383362995,Nsukka,Nigeria,111017
8.900372741,11.36001949,Jalingo,Nigeria,103773
12.45041445,4.199939737,Birnin Kebbi,Nigeria,102341
7.970016092,3.590002806,Iseyin,Nigeria,98071
9.209992085,12.48000281,Yola,Nigeria,92253
11.68040977,10.19001339,Azare,Nigeria,87913
11.5203937,13.69000647,Bama,Nigeria,86410
11.7103821,11.0799849,Potiskum,Nigeria,82734
12.8803882,10.44999752,Nguru,Nigeria,82481
8.490423603,8.5200378,Lafia,Nigeria,79471
8.849032205,7.873617308,Keffi,Nigeria,77057
12.87049217,11.03998734,Gashua,Nigeria,74826
7.870409769,9.780012572,Wukari,Nigeria,74381
6.140412007,6.779988972,Onitsha,Nigeria,73374
7.110404479,6.739939737,Idah,Nigeria,71895
7.190399596,8.129984089,Oturkpo,Nigeria,68220
10.62042279,12.18999467,Biu,Nigeria,64620
10.4003587,5.469939737,Kontagora,Nigeria,62144
7.800388203,6.739939737,Lokoja,Nigeria,52651
39.0194387,125.7546907,Pyongyang,North Korea,2899399
38.76692078,125.4524338,Nampo,North Korea,791000
39.91005617,127.5454341,Hamhung,North Korea,595671
39.82313641,127.6231555,Hungnam,North Korea,548702
41.78461875,129.79,Chongjin,North Korea,499807
39.42360008,125.9389689,Sunchon,North Korea,400629
39.16048952,127.4308158,Wonsan,North Korea,322425
37.96399925,126.5644087,Kaesong,North Korea,305334
40.97322125,126.6032177,Kanggye,North Korea,254522
41.39273053,128.1927331,Hyeson,North Korea,227461
38.039421,125.7143831,Haeju,North Korea,223314
40.67230939,129.202749,Kimchaek,North Korea,187270
41.14543296,126.2958463,Manpo,North Korea,186827
40.08585939,124.4212837,Sinuiju,North Korea,167234
38.50700411,125.7620047,Sariwon,North Korea,154942
39.68128461,125.2163256,Chongju,North Korea,85417
40.96043133,129.3204162,Kilchu,North Korea,82409
39.38130292,127.2517053,Munchon,North Korea,73619
37.93710166,125.3570922,Ongjin,North Korea,66721
38.33668968,126.3866418,Pyongsan,North Korea,66260
42.23043133,129.2303959,Musan,North Korea,50943
35.12502525,33.95001013,Ammochostos,Northern Cyprus,33017
35.3259991,33.33300361,Kyrenia,Northern Cyprus,26701
15.21125368,145.7505761,Capitol Hill,Northern Mariana Islands,1764
59.91669029,10.74997921,Oslo,Norway,707500
60.39100242,5.324522256,Bergen,Norway,200390
63.41665753,10.41666622,Trondheim,Norway,144336
58.97000389,5.680004434,Stavanger,Norway,136999
59.91348606,11.34723651,Baerum,Norway,113659
59.75724265,10.19073686,Drammen,Norway,85438
59.19998985,9.600023558,Skien,Norway,73330
58.16664207,8.000017862,Kristiansand,Norway,58292
69.63507623,18.99202525,Tromso,Norway,48901
58.84541201,5.690029662,Sandnes,Norway,46911
62.54541872,6.388023233,Alesund,Norway,45377
59.26400109,10.42100147,Tonsberg,Norway,38914
59.4119149,5.277496703,Haugesund,Norway,36220
59.43697797,10.66915727,Moss,Norway,35697
67.24677227,14.39901132,Bodo,Norway,31384
58.46475606,8.766000553,Arendal,Norway,30916
60.82000207,11.06900156,Hamar,Norway,29479
60.80002138,10.7000081,Gjovik,Norway,20158
61.13328269,10.5000203,Lillehammer,Norway,19319
68.38315025,17.28999345,Narvik,Norway,19237
68.7879059,16.51557043,Harstad,Norway,19203
66.31660972,14.16666988,Mo i Rana,Norway,19131
62.74830039,7.183323526,Molde,Norway,16172
69.96664532,23.24167151,Alta,Norway,12077
64.01706016,11.50001094,Steinkjer,Norway,11194
70.66127993,23.68800085,Hammerfest,Norway,9967
64.48331077,11.50001094,Namsos,Norway,9035
60.63000316,6.441003463,Vossavangen,Norway,5571
70.09659678,29.76574927,Vadso,Norway,5139
23.61332481,58.59331213,Muscat,Oman,660779
23.68024579,58.18253617,As Sib,Oman,237816
17.02545819,54.08521521,Salalah,Oman,183509
24.36197335,56.73441896,Suhar,Oman,129812
23.22538983,56.51695308,Ibri,Oman,101640
22.92638999,57.53141313,Nizwa,Oman,70430
22.57581708,59.53480505,Sur,Oman,68738
24.86999229,66.99000891,Karachi,Pakistan,11877110
31.55997154,74.35002478,Lahore,Pakistan,6443944
31.40998069,73.10999711,Faisalabad,Pakistan,2561798
34.75003522,72.34999182,Saidu,Pakistan,1860310
33.59997622,73.04002722,Rawalpindi,Pakistan,1800551
30.19997703,71.45500769,Multan,Pakistan,1479615
32.16042584,74.18502193,Gujranwala,Pakistan,1448736
25.379987,68.37498897,Hyderabad,Pakistan,1422665
34.00501609,71.53500281,Peshawar,Pakistan,1260887
34.1495034,73.19950069,Abbottabad,Pakistan,1032324
30.22000165,67.02499385,Quetta,Pakistan,750838
33.69999595,73.16663448,Islamabad,Pakistan,690800
32.98897992,70.59857418,Bannu,Pakistan,586210
29.38997479,71.67499426,Bahawalpur,Pakistan,552607
32.08536582,72.6749849,Sargodha,Pakistan,542603
32.5200163,74.5600378,Sialkote,Pakistan,477396
27.71356549,68.8485518,Sukkur,Pakistan,417767
27.56176597,68.20678218,Larkana,Pakistan,364033
31.71998761,73.98999508,Sheikhu Pura,Pakistan,361303
28.4202407,70.29518184,Rahimyar Khan,Pakistan,353203
31.2803762,72.32498043,Jhang,Pakistan,341210
32.5799868,74.08001542,Gujrat,Pakistan,301506
34.20004295,72.0399849,Mardan,Pakistan,300424
31.12537274,74.45503129,Kasur,Pakistan,290643
25.53178652,69.01179765,Mirput Khas,Pakistan,286046
33.60268923,71.43268347,Kohat,Pakistan,247227
30.06039899,70.63505774,Dera Ghazi Khan,Pakistan,236093
30.67173118,73.11180579,Sahiwal,Pakistan,235695
26.24543805,68.40000037,Nawabshah,Pakistan,229504
30.81040489,73.45002803,Okara,Pakistan,223648
31.71998761,72.97997921,Chiniot,Pakistan,201781
28.3006356,70.13023067,Sadiqabad,Pakistan,189876
35.91709576,74.30000199,Gilgit,Pakistan,124197
25.99178428,63.07179846,Turbat,Pakistan,111743
30.92504905,66.44632117,Chaman,Pakistan,88568
31.34897666,69.4385933,Zhob,Pakistan,69447
31.82899904,70.89855587,Dera Ismail Khan,Pakistan,66677
34.3417914,73.19681352,Mansehra,Pakistan,66486
33.89918276,70.10082678,Parachinar,Pakistan,55685
7.345226355,134.4695009,Koror,Palau,11200
7.487396173,134.6265485,Melekeok,Palau,7026
31.52999921,34.44501868,Gaza,Palestine,477461
31.54059287,35.09557328,Al Khalil,Palestine,220396
32.22148155,35.25442663,Nablus,Palestine,173154
31.90294475,35.20620938,Ramallah,Palestine,24599
8.96801719,-79.53303715,Panama City,Panama,844584
9.365021382,-79.8749801,Colon,Panama,170488
8.433321146,-82.43332524,David,Panama,96448
8.949982116,-79.56665267,Balboa,Panama,62882
8.100369892,-80.98333622,Santiago,Panama,45655
-9.464707826,147.1925036,Port Moresby,Papua New Guinea,267435
-6.732988262,146.9900354,Lae,Papua New Guinea,103654
-5.86322223,144.2168196,Mt. Hagen,Papua New Guinea,46344
-5.224811586,145.785251,Madang,Papua New Guinea,44721
-6.228000033,155.5659907,Arawa,Papua New Guinea,40266
-25.29640298,-57.64150517,Asuncion,Paraguay,940847
-25.34001788,-57.52003972,San Lorenzo,Paraguay,385532
-25.51669961,-54.61605676,Ciudad del Este,Paraguay,320872
-27.34718482,-55.87391878,Encarnacion,Paraguay,251814
-25.44998533,-56.4399506,Coronel Oviedo,Paraguay,69694
-22.54458128,-55.75999211,Pedro Juan Caballero,Paraguay,66029
-23.40638914,-57.43441187,Concepcion,Paraguay,53621
-12.04801268,-77.05006209,Lima,Peru,7385117
-12.07002684,-77.13496647,Callao,Peru,786232
-16.41999388,-71.53001144,Arequipa,Peru,775785
-6.762908916,-79.83658452,Chiclayo,Peru,587084
-8.120035381,-79.01996769,Trujillo,Peru,521046
-3.750017884,-73.25000981,Iquitos,Peru,448175
-12.08000039,-75.20001998,Huancayo,Peru,394695
-5.210032126,-80.62997278,Piura,Peru,361199
-13.52502846,-71.97215499,Cusco,Peru,336661
-9.070003236,-78.56999516,Chimbote,Peru,333406
-8.368909079,-74.53499597,Pucallpa,Peru,304917
-14.06799274,-75.72549178,Ica,Peru,263132
-18.00000079,-70.25001205,Tacna,Peru,261043
-15.49999835,-70.13996708,Juliaca,Peru,234428
-13.17502399,-74.2199506,Ayacucho,Peru,153174
-9.920028871,-76.24000818,Huanuco,Peru,153052
-7.150017071,-78.53002344,Cajamarca,Peru,138833
-13.41960854,-76.13998845,Chincha Alta,Peru,138608
-4.889586569,-80.67999557,Sullana,Peru,114497
-15.83294961,-70.03330693,Puno,Peru,111350
-10.69000771,-76.26998051,Cerro de Pasco,Peru,108071
-3.570028871,-80.45998316,Tumbes,Peru,105783
-9.530026836,-77.53000696,Huaraz,Peru,74987
-4.579993063,-81.27998478,Talara,Peru,74761
-13.71003009,-76.21998356,Pisco,Peru,71538
-11.11003375,-77.61994979,Huacho,Peru,67510
-5.089574362,-80.17000086,Chulucanas,Peru,60435
-13.63959511,-72.89000594,Abancay,Peru,53981
-17.64002277,-71.34002303,Ilo,Peru,53192
-12.60002033,-69.18333297,Puerto Maldonado,Peru,52349
14.60415895,120.9822172,Manila,Philippines,7088788
14.6504352,121.0299662,Quezon City,Philippines,2761720
7.110016906,125.6299955,Davao,Philippines,1307252
8.450839456,124.6852986,Cagayan de Oro,Philippines,861825
10.31997601,123.9000752,Cebu,Philippines,806817
6.110827249,125.1747261,General Santos,Philippines,744308
10.63168825,122.9816817,Bacolod,Philippines,730587
6.919976826,122.0800313,Zamboanga,Philippines,615312
8.171244119,124.2153531,Iligan,Philippines,464599
13.61915448,123.1813594,Naga,Philippines,458283
14.5504413,120.9999939,Pasay City,Philippines,403064
10.70504295,122.5450158,Iloilo,Philippines,387681
16.42999066,120.5699426,Baguio City,Philippines,360269
13.78167686,121.021698,Batangas,Philippines,330939
13.16998293,123.7500069,Legazpi,Philippines,320081
15.14505617,120.5450862,Angeles,Philippines,314493
14.82957155,120.2827767,Olongapo,Philippines,265829
11.25043601,125.0000081,Tacloban,Philippines,234548
7.216909606,124.2484261,Cotabato,Philippines,229476
14.06956626,121.3226098,San Pablo,Philippines,224204
15.50208864,120.9617016,Cabanatuan,Philippines,220250
10.95874839,123.3085868,Cadiz,Philippines,206105
8.949542866,125.5435925,Butuan,Philippines,190557
15.48379519,120.5833785,Tarlac,Philippines,183930
16.04789512,120.3408093,Dagupan,Philippines,163676
7.852968973,123.5070243,Pagadian,Philippines,159590
18.1988491,120.5936104,Laoag,Philippines,154577
9.754267783,118.744384,Puerto Princesa,Philippines,147882
11.0642975,124.6075256,Ormac,Philippines,129965
17.61309674,121.7268746,Tuguegarao,Philippines,115105
8.146206888,123.8444197,Ozamis,Philippines,95444
11.58527346,122.7511014,Roxas,Philippines,91881
9.784298115,125.4888155,Surigao,Philippines,64983
12.06718203,124.6041666,Calbayog,Philippines,55015
52.25000063,20.99999955,Warsaw,Poland,1704570
50.26038047,19.02001705,Katowice,Poland,1527362
51.77499086,19.45136023,Lodz,Poland,758000
50.05997927,19.96001135,Krakow,Poland,755525
51.11043194,17.03000932,Wroclaw,Poland,622471
54.3599752,18.64004024,Gdansk,Poland,597915
52.4057534,16.89993974,Poznan,Poland,597175
50.35003908,18.90999792,Bytom,Poland,425717
53.42039431,14.53000688,Szczecin,Poland,390242
53.12041262,18.01000118,Bydgoszcz,Poland,366222
51.25039756,22.57272009,Lublin,Poland,358001
50.3303762,18.67001257,Gliwice,Poland,353253
53.15035911,23.1699963,Bialystok,Poland,288723
54.52037884,18.53002112,Gdynia,Poland,284197
50.8903937,20.6600203,Kielce,Poland,212166
50.07046958,22.00004187,Rzeszow,Poland,202034
53.80003522,20.48003129,Olsztyn,Poland,179237
50.68497988,17.93134965,Opole,Poland,129544
54.18995974,19.40268103,Elblag,Poland,124332
51.95040651,15.50002519,Zielona Gora,Poland,113866
54.2,16.1833333,Koszalin,Poland,107450
53.48039064,18.75000769,Grudziadz,Poland,100965
52.77994244,18.24998653,Inowroclaw,Poland,78302
53.83370241,22.34999467,Elk,Poland,51313
38.72272288,-9.144866305,Lisbon,Portugal,1664901
41.15000633,-8.620001263,Porto,Portugal,793317
41.55499453,-8.421331219,Braga,Portugal,504326
32.64998252,-16.88003972,Funchal,Portugal,152807
38.52995953,-8.900010011,Setubal,Portugal,117542
40.20037437,-8.41668034,Coimbra,Portugal,97857
38.55999611,-7.905995561,Evora,Portugal,55620
40.64100311,-8.650997534,Aveiro,Portugal,54162
18.44002301,-66.12997929,San Juan,Puerto Rico,1437116
18.20151044,-67.13971094,Mayaguez,Puerto Rico,184993
18.00038576,-66.61664209,Ponce,Puerto Rico,156484
18.44002301,-66.72999435,Arecibo,Puerto Rico,59313
25.28655601,51.53296789,Doha,Qatar,1090655
44.4333718,26.09994665,Bucharest,Romania,1842097
47.16834698,27.57494706,Iasi,Romania,325914
45.75882062,21.22344844,Timisoara,Romania,309575
45.45589337,28.04587439,Galati,Romania,302622
44.3262724,23.82587357,Craiova,Romania,301144
46.78842185,23.5984456,Cluj-Napoca,Romania,299445
45.64753542,25.6071602,Brasov,Romania,293566
44.20266237,28.60997432,Constanta,Romania,285113
44.94690635,26.036488,Ploiesti,Romania,230697
45.29199615,27.96900354,Braila,Romania,213569
47.04998212,21.91999508,Oradea,Romania,210222
46.57843467,26.91963822,Bacau,Romania,185532
44.85631757,24.87583533,Pitesti,Romania,169345
46.17000999,21.31998002,Arad,Romania,159338
45.79711285,24.13712073,Sibiu,Romania,153730
46.55820335,24.55781856,Tirgu Mures,Romania,148148
47.65945396,23.57906693,Baia Mare,Romania,134630
45.15650596,26.80651851,Buzau,Romania,130826
47.74841494,26.65965409,Botosani,Romania,113359
47.79199816,22.88500248,Satu Mare,Romania,112490
45.10999804,24.38299862,Rimnicu Vilcea,Romania,107558
44.64589113,22.6658927,Drobeta-Turnu Severin,Romania,104462
46.94000405,26.38299657,Piatra-Neamt,Romania,102688
45.04500004,23.27400062,Targu Jiu,Romania,97179
47.63769818,26.25931677,Suceava,Romania,96866
45.69655052,27.186547,Focsani,Romania,92637
45.19934572,28.79668127,Tulcea,Romania,89382
44.93799913,25.4590025,Targoviste,Romania,88435
45.2969625,21.88650875,Resita,Romania,82276
47.13800409,24.51300358,Bistrita,Romania,81318
44.43499814,24.37100156,Slatina,Romania,78988
44.20627972,27.32591833,Calarasi,Romania,71196
46.63332908,27.73333859,Vaslui,Romania,69225
43.92999911,25.8399995,Giurgiu,Romania,69067
45.88332304,22.91667357,Deva,Romania,67802
46.07700313,23.58000059,Alba Lulia,Romania,66085
47.1750031,23.06300448,Zalau,Romania,63232
45.86799611,25.79300148,Sfintu-Gheorghe,Romania,60677
44.56999806,27.38199659,Slobozia,Romania,52693
55.75216412,37.61552283,Moscow,Russia,10452000
59.93901451,30.31602006,St. Petersburg,Russia,4023106
56.85002993,60.59995967,Yekaterinburg,Russia,1270488
56.33300722,44.00009436,Nizhny Novgorod,Russia,1246463
55.02996014,82.96004187,Novosibirsk,Russia,1213101
54.98998842,73.39995357,Omsk,Russia,1089202
47.23464785,39.7126558,Rostov,Russia,1032567
55.15499127,61.43866817,Chelyabinsk,Russia,1018802
55.74994204,49.12634477,Kazan,Russia,1013635
53.19500755,50.15129512,Samara,Russia,996595
54.78997479,56.04003129,Ufa,Russia,969378
57.99995974,56.24999263,Perm,Russia,924154
51.57998985,46.0299963,Saratov,Russia,814587
48.71000999,44.49996049,Volgograd,Russia,801828
53.48039064,49.53004106,Tolyatti,Russia,648622
56.01398277,92.86600053,Krasnoyarsk,Russia,613605
56.85002993,53.23002193,Izhevsk,Russia,611230
45.01997683,39.0000378,Krasnodar,Russia,601192
43.13001467,131.9100256,Vladivostok,Russia,586617
52.31997052,104.2450476,Irkutsk,Russia,572325
54.32997703,48.41000606,Ulyanovsk,Russia,571554
57.61998293,39.87001054,Yaroslavl,Russia,571154
51.72998069,39.26999548,Voronezh,Russia,569735
53.35499778,83.74500688,Barnaul,Russia,569711
48.4549868,135.1200105,Khabarovsk,Russia,562706
51.77997764,55.11001054,Orenburg,Russia,530821
53.75001243,87.11498205,Novokuznetsk,Russia,530326
42.98002382,47.49998409,Makhachkala,Russia,526470
54.61995933,39.71999385,Ryazan,Russia,502373
52.62000389,39.63999874,Lipetsk,Russia,502144
46.34865541,48.05498897,Astrakhan,Russia,493364
53.18002138,44.99998165,Penza,Russia,491943
54.19995913,37.62994055,Tula,Russia,479156
56.494987,84.97500932,Tomsk,Russia,471950
55.33996706,86.08998002,Kemerovo,Russia,470685
55.69999676,52.31994828,Naberezhnyye Chelny,Russia,461086
57.14001223,65.52999467,Tyumen,Russia,460952
58.59005292,49.66998083,Kirov,Russia,457410
56.12997052,47.25002519,Cheboksary,Russia,444028
53.25999066,34.42998083,Bryansk,Russia,426510
57.01002016,41.00999263,Ivanovo,Russia,417527
54.70000612,20.49734289,Kaliningrad,Russia,403227
51.73998008,36.19002844,Kursk,Russia,398742
56.85997764,35.88999508,Tver,Russia,382043
57.9200163,59.9749849,Nizhny Tagil,Russia,374344
51.82498781,107.6249963,Ulan Ude,Russia,354127
61.25994163,73.42501664,Surgut,Russia,353352
45.05000083,41.98001094,Stavropol,Russia,350796
43.05038129,44.66997595,Vladikavkaz,Russia,341000
55.45995974,65.34499304,Kurgan,Russia,329400
52.96995668,36.06998409,Orel,Russia,329376
50.62999615,36.5999259,Belgorod,Russia,328005
43.59001243,39.72996741,Sochi,Russia,326639
56.12997052,40.4099259,Vladimir,Russia,314336
54.52037884,36.27002356,Kaluga,Russia,313734
54.78268841,32.04733557,Smolensk,Russia,311955
53.42269391,58.98000688,Magnitogorsk,Russia,308725
48.79481101,44.77436234,Volzhskiy,Russia,306023
54.17037437,45.18002234,Saransk,Russia,303305
56.63539187,47.87494828,Yoshkar Ola,Russia,301753
52.73002301,41.43001868,Tambov,Russia,296208
64.57495892,40.5450081,Archangel,Russia,295187
52.05502545,113.4650016,Chita,Russia,293154
43.4981059,43.61794714,Naltchik,Russia,290333
68.96998781,33.10003617,Murmansk,Russia,271758
59.14043276,37.90997514,Cherepovets,Russia,265607
50.55498781,137.0199979,Komsomolsk na Amure,Russia,264374
57.77002545,40.94002274,Kostroma,Russia,256956
47.22999697,38.91999101,Taganrog,Russia,254960
59.20998924,39.91998165,Vologda,Russia,251692
55.38042971,37.52994665,Podolsk,Russia,250018
61.84998313,34.28001583,Petrozavodsk,Russia,248351
53.89997744,86.70999385,Prokopyevsk,Russia,242547
56.25037661,43.46002397,Dzerzhinsk,Russia,235458
52.56000755,103.9200028,Angarsk,Russia,231719
61.65999473,50.81998816,Syktyvkar,Russia,230525
44.72996869,37.76993201,Novorossiysk,Russia,229927
64.48331077,91.23333533,Noginsk,Russia,229731
43.31868532,45.69869869,Groznyy,Russia,221238
62.03495892,129.7350162,Yakutsk,Russia,220813
53.62999392,55.96003617,Sterlitamak,Russia,220040
58.4999809,31.33001501,Velikiy Novgorod,Russia,218717
55.64043968,51.82003048,Nizhnekamsk,Russia,210363
52.53406598,85.18000972,Biysk,Russia,209797
50.26660748,127.5333418,Blagoveshchensk,Russia,206711
47.72038047,40.2700378,Shakhty,Russia,206204
58.05034426,38.81999711,Rybinsk,Russia,203875
51.30042035,37.83995357,Starsy Oskol,Russia,200131
45.00039146,41.13003699,Armavir,Russia,191814
57.82999595,28.32993974,Pskov,Russia,189980
51.50040814,46.12001664,Engels,Russia,183221
53.06199241,158.6230204,Petropavlovsk Kamchatskiy,Russia,182271
64.57002382,39.83001298,Severodvinsk,Russia,182078
59.73000917,30.65000484,Kolpino,Russia,180939
56.42046958,61.9350203,Kamensk Uralskiy,Russia,176599
55.17499005,59.64999182,Zlatoust,Russia,176285
46.96497438,142.7400105,Yuzhno Sakhalinsk,Russia,174685
55.87042564,38.48001786,Noginsk,Russia,172855
52.02998822,47.80001745,Balakovo,Russia,172822
53.16999615,48.47997595,Syzran,Russia,171589
53.70368451,91.44500199,Abakan,Russia,161377
67.75039817,77.51996049,Nakhodka,Russia,159551
47.41995953,40.08002356,Novocherkassk,Russia,159471
51.21001243,58.62731523,Orsk,Russia,159353
51.52001935,81.21001949,Rubtsovsk,Russia,159133
69.34001691,88.22499182,Norilsk,Russia,153337
59.42000226,56.75998734,Berezniki,Russia,153305
42.83744855,132.8874336,Nakhodka,Russia,153236
56.36036989,41.33002478,Kovrov,Russia,153060
54.99541445,60.0949259,Miass,Russia,148835
44.60997601,40.12002112,Maykop,Russia,143377
43.80002545,132.019993,Ussuriysk,Russia,140674
60.93497438,76.58001786,Nizhenvartovsk,Russia,136385
44.62005292,41.95003861,Nevinnomyssk,Russia,134363
56.15699729,101.6150272,Bratsk,Russia,133905
43.90996706,42.72001745,Kislovodsk,Russia,132337
53.11999921,49.91993974,Novokuybishevsk,Russia,132067
54.93037966,37.43000443,Serpukhov,Russia,131871
55.07998293,38.78496049,Kolomna,Russia,130325
55.82001528,38.97998734,Orekhovo-Zuevo,Russia,130124
55.57041811,42.04000728,Murom,Russia,129109
56.91002626,59.9550378,Pervouralsk,Russia,127236
55.39998924,43.80000321,Arzamas,Russia,126038
